ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-08-24 10:00:00,28.432384268953392,0.0,38.4721697495149,28.428601502757786,28.43595160296066,-20.38781220914246,-20.38781220914246,-20.38781220914246,-23.462713287691553,-23.462713287691553,-23.462713287691553,3.0749010785490967,3.0749010785490967,3.0749010785490967,0.0,0.0,0.0,8.044572059810932
2018-08-24 11:00:00,28.435543312053852,0.0,34.944000699459004,28.431690469755452,28.439160773548295,-24.776403155736322,-24.776403155736322,-24.776403155736322,-27.93356699925871,-27.93356699925871,-27.93356699925871,3.157163843522386,3.157163843522386,3.157163843522386,0.0,0.0,0.0,3.6591401563175303
2018-08-24 12:00:00,28.438702355154312,0.0,39.51161276703987,28.434718914267346,28.442377958026164,-17.621724233363402,-17.621724233363402,-17.621724233363402,-20.84639913520393,-20.84639913520393,-20.84639913520393,3.224674901840531,3.224674901840531,3.224674901840531,0.0,0.0,0.0,10.81697812179091
2018-08-24 13:00:00,28.441861398254776,3.7393469282513,62.568470760983836,28.437778654687442,28.44557917376841,4.523026002229756,4.523026002229756,4.523026002229756,1.248043567629483,1.248043567629483,1.248043567629483,3.2749824346002723,3.2749824346002723,3.2749824346002723,0.0,0.0,0.0,32.96488740048453
2018-08-24 14:00:00,28.445020441355236,31.82466827690217,94.95919433453835,28.440805010433937,28.44878044639412,33.135895926016495,33.135895926016495,33.135895926016495,29.83019427079503,29.83019427079503,29.83019427079503,3.305701655221468,3.305701655221468,3.305701655221468,0.0,0.0,0.0,61.58091636737173
2018-08-24 15:00:00,28.448179484455697,53.234943644275745,111.73296982449993,28.44388846060346,28.451991220005727,52.64393054134641,52.64393054134641,52.64393054134641,49.329383691218645,49.329383691218645,49.329383691218645,3.314546850127762,3.314546850127762,3.314546850127762,0.0,0.0,0.0,81.0921100258021
2018-08-24 16:00:00,28.451338527556157,50.778440162214174,109.8286114272407,28.44697563999147,28.45521492371573,52.02345384082869,52.02345384082869,52.02345384082869,48.72409080666236,48.72409080666236,48.72409080666236,3.299363034166321,3.299363034166321,3.299363034166321,0.0,0.0,0.0,80.47479236838484
2018-08-24 17:00:00,28.454497570656617,30.669588390645984,93.27843809277383,28.45007847225539,28.458451988690395,33.22680149104682,33.22680149104682,33.22680149104682,29.96864467394925,29.96864467394925,29.96864467394925,3.258156817097567,3.258156817097567,3.258156817097567,0.0,0.0,0.0,61.68129906170344
2018-08-24 18:00:00,28.45765661375708,6.238912463623085,68.14857517675561,28.453185787107476,28.461689053665076,9.238313887560357,9.238313887560357,9.238313887560357,6.049187804853533,6.049187804853533,6.049187804853533,3.189126082706822,3.189126082706822,3.189126082706822,0.0,0.0,0.0,37.69597050131744
2018-08-24 19:00:00,28.46081565685754,0.0,52.51253812421349,28.456262229670394,28.464922690085142,-6.247414686288792,-6.247414686288792,-6.247414686288792,-9.338102778383924,-9.338102778383924,-9.338102778383924,3.090688092095129,3.090688092095129,3.090688092095129,0.0,0.0,0.0,22.21340097056875
2018-08-24 20:00:00,28.463974699958,0.0,48.49671227729125,28.45931111794287,28.468106379071497,-8.396625090516565,-8.396625090516565,-8.396625090516565,-11.358130728455432,-11.358130728455432,-11.358130728455432,2.9615056379388682,2.9615056379388682,2.9615056379388682,0.0,0.0,0.0,20.067349609441436
2018-08-24 21:00:00,28.467133743058465,0.0,57.12645682101547,28.462375155592675,28.471346650467662,-2.3327630188466744,-2.3327630188466744,-2.3327630188466744,-5.13327391495744,-5.13327391495744,-5.13327391495744,2.800510896110766,2.800510896110766,2.800510896110766,0.0,0.0,0.0,26.13437072421179
2018-08-24 22:00:00,28.470292786158925,3.6129181617254655,63.47113308727255,28.46544337494728,28.47458505618552,3.7621765338855697,3.7621765338855697,3.7621765338855697,1.1552498879126571,1.1552498879126571,1.1552498879126571,2.6069266459729135,2.6069266459729135,2.6069266459729135,0.0,0.0,0.0,32.232469320044494
2018-08-24 23:00:00,28.473451829259385,6.891108784252957,65.0825645522237,28.46851159430189,28.477808067513955,6.099069915810691,6.099069915810691,6.099069915810691,3.7187853570806353,3.7187853570806353,3.7187853570806353,2.380284558730057,2.380284558730057,2.380284558730057,0.0,0.0,0.0,34.57252174507008
2018-08-25 00:00:00,28.47661087235985,6.400021812900823,63.037908816541325,28.471602009815765,28.481031078842392,6.518696819938978,6.518696819938978,6.518696819938978,4.398256533549351,4.398256533549351,4.398256533549351,2.120440286389626,2.120440286389626,2.120440286389626,0.0,0.0,0.0,34.99530769229883
2018-08-25 01:00:00,28.47976991546031,6.71901075386399,66.24660032547254,28.47469636192852,28.484254090170833,7.736631844094808,7.736631844094808,7.736631844094808,5.909046723946431,5.909046723946431,5.909046723946431,1.827585120148377,1.827585120148377,1.827585120148377,0.0,0.0,0.0,36.21640175955512
2018-08-25 02:00:00,28.48292895856077,5.799568938806741,67.0221293169355,28.477790714041276,28.48747666501226,8.762347600766226,8.762347600766226,8.762347600766226,7.260093574877024,7.260093574877024,7.260093574877024,1.5022540258892,1.5022540258892,1.5022540258892,0.0,0.0,0.0,37.245276559326996
2018-08-25 03:00:00,28.486088001661226,7.430611767629452,63.33215106970104,28.480843004966964,28.490695762207416,5.715492845972879,5.715492845972879,5.715492845972879,4.570162939107319,4.570162939107319,4.570162939107319,1.1453299068655607,1.1453299068655607,1.1453299068655607,0.0,0.0,0.0,34.201580847634105
2018-08-25 04:00:00,28.489247044761687,0.0,55.240477225004874,28.483981325065457,28.493945911480935,-3.1309087218222844,-3.1309087218222844,-3.1309087218222844,-3.8889527099799404,-3.8889527099799404,-3.8889527099799404,0.7580439881576534,0.7580439881576534,0.7580439881576534,0.0,0.0,0.0,25.358338322939403
2018-08-25 05:00:00,28.492406087862154,0.0,43.44457968687249,28.487050358607885,28.49719572540247,-14.115183119105108,-14.115183119105108,-14.115183119105108,-14.45715538137329,-14.45715538137329,-14.45715538137329,0.3419722622681837,0.3419722622681837,0.3419722622681837,0.0,0.0,0.0,14.377222968757046
2018-08-25 06:00:00,28.49556513096261,0.0,35.57164897310154,28.490035779516298,28.50042924266228,-20.932984268963484,-20.932984268963484,-20.932984268963484,-20.832012251714545,-20.832012251714545,-20.832012251714545,-0.10097201724894234,-0.10097201724894234,-0.10097201724894234,0.0,0.0,0.0,7.562580861999127
2018-08-25 07:00:00,28.49872417406307,0.0,38.40467160311227,28.493065023975262,28.503623414030734,-20.91521196923079,-20.91521196923079,-20.91521196923079,-20.34666220992701,-20.34666220992701,-20.34666220992701,-0.5685497593037803,-0.5685497593037803,-0.5685497593037803,0.0,0.0,0.0,7.583512204832282
2018-08-25 08:00:00,28.501883217163538,0.0,41.42866686962349,28.49616330775543,28.50688151370835,-18.087076063132393,-18.087076063132393,-18.087076063132393,-17.028864767304476,-17.028864767304476,-17.028864767304476,-1.05821129582792,-1.05821129582792,-1.05821129582792,0.0,0.0,0.0,10.414807154031145
2018-08-25 09:00:00,28.505042260263995,0.0,38.26526622397436,28.49926159153559,28.51016569952206,-19.1024210172308,-19.1024210172308,-19.1024210172308,-17.535305666471036,-17.535305666471036,-17.535305666471036,-1.5671153507597633,-1.5671153507597633,-1.5671153507597633,0.0,0.0,0.0,9.402621243033195
2018-08-25 10:00:00,28.508201303364455,0.0,31.073761437630235,28.50236197787128,28.513447428075505,-25.554864832050075,-25.554864832050075,-25.554864832050075,-23.462713287420318,-23.462713287420318,-23.462713287420318,-2.092151544629753,-2.092151544629753,-2.092151544629753,0.0,0.0,0.0,2.9533364713143797
2018-08-25 11:00:00,28.511360346464922,0.0,29.977384237816082,28.50544101983376,28.516739698413858,-30.56353321751935,-30.56353321751935,-30.56353321751935,-27.933566999350017,-27.933566999350017,-27.933566999350017,-2.6299662181693346,-2.6299662181693346,-2.6299662181693346,0.0,0.0,0.0,0.0
2018-08-25 12:00:00,28.51451938956538,0.0,35.3034173276758,28.50849676386829,28.519981771049437,-24.023390452698603,-24.023390452698603,-24.023390452698603,-20.846399134908456,-20.846399134908456,-20.846399134908456,-3.1769913177901454,-3.1769913177901454,-3.1769913177901454,0.0,0.0,0.0,4.491128936866776
2018-08-25 13:00:00,28.51767843266584,0.0,56.44210715262748,28.51155117465224,28.523237532571574,-2.481432479896116,-2.481432479896116,-2.481432479896116,1.2480435665453569,1.2480435665453569,1.2480435665453569,-3.729476046441473,-3.729476046441473,-3.729476046441473,0.0,0.0,0.0,26.036245952769722
2018-08-25 14:00:00,28.5208374757663,23.882955859188247,83.62712660908014,28.514606252061483,28.52647843869848,25.54667332061394,25.54667332061394,25.54667332061394,29.830194270707647,29.830194270707647,29.830194270707647,-4.283520950093705,-4.283520950093705,-4.283520950093705,0.0,0.0,0.0,54.06751079638024
2018-08-25 15:00:00,28.523996518866763,40.58512145335409,103.09379989547645,28.517662359533077,28.529717075333313,44.494269613999556,44.494269613999556,44.494269613999556,49.32938369147728,49.32938369147728,49.32938369147728,-4.835114077477728,-4.835114077477728,-4.835114077477728,0.0,0.0,0.0,73.01826613286632
2018-08-25 16:00:00,28.527155561967223,41.97206374180512,99.87815929285858,28.520719766899656,28.532966098371865,43.343921982370894,43.343921982370894,43.343921982370894,48.72409080710024,48.72409080710024,48.72409080710024,-5.380168824729344,-5.380168824729344,-5.380168824729344,0.0,0.0,0.0,71.87107754433812
2018-08-25 17:00:00,28.530314605067684,24.949392573232522,82.76871096728779,28.523757455888713,28.536208877878277,24.05408161879126,24.05408161879126,24.05408161879126,29.96864467339709,29.96864467339709,29.96864467339709,-5.9145630546058285,-5.9145630546058285,-5.9145630546058285,0.0,0.0,0.0,52.584396223858946
2018-08-25 18:00:00,28.533473648168147,0.0,57.61317327327227,28.52681762216736,28.539428834426833,-0.38499125646865906,-0.38499125646865906,-0.38499125646865906,6.049187804326977,6.049187804326977,6.049187804326977,-6.4341790607956355,-6.4341790607956355,-6.4341790607956355,0.0,0.0,0.0,28.14848239169949
2018-08-25 19:00:00,28.536632691268608,0.0,42.352328026588395,28.529873424991465,28.54266121891944,-16.273046715825448,-16.273046715825448,-16.273046715825448,-9.338102778613196,-9.338102778613196,-9.338102778613196,-6.9349439372122506,-6.9349439372122506,-6.9349439372122506,0.0,0.0,0.0,12.26358597544316
2018-08-25 20:00:00,28.539791734369068,0.0,40.51113691239417,28.532927684728346,28.545900441402576,-18.771000632129486,-18.771000632129486,-18.771000632129486,-11.358130728348462,-11.358130728348462,-11.358130728348462,-7.412869903781023,-7.412869903781023,-7.412869903781023,0.0,0.0,0.0,9.768791102239582
2018-08-25 21:00:00,28.54295077746953,0.0,45.93607442952533,28.535966102837325,28.54913966388572,-12.99736805387692,-12.99736805387692,-12.99736805387692,-5.133273915311354,-5.133273915311354,-5.133273915311354,-7.864094138565566,-7.864094138565566,-7.864094138565566,0.0,0.0,0.0,15.545582723592611
2018-08-25 22:00:00,28.546109820569992,0.0,53.78433783443519,28.539017381379796,28.552358822559004,-7.129667780928041,-7.129667780928041,-7.129667780928041,1.1552498881615918,1.1552498881615918,1.1552498881615918,-8.284917669089634,-8.284917669089634,-8.284917669089634,0.0,0.0,0.0,21.41644203964195
2018-08-25 23:00:00,28.549268863670452,0.0,53.95703544305007,28.542096636287862,28.555603227737024,-4.95305752770261,-4.95305752770261,-4.95305752770261,3.7187853571865648,3.7187853571865648,3.7187853571865648,-8.671842884889175,-8.671842884889175,-8.671842884889175,0.0,0.0,0.0,23.596211335967844
2018-08-26 00:00:00,28.552427906770912,0.0,51.79240086877802,28.54515243911196,28.55889142334489,-4.623352714112207,-4.623352714112207,-4.623352714112207,4.398256533514389,4.398256533514389,4.398256533514389,-9.021609247626596,-9.021609247626596,-9.021609247626596,0.0,0.0,0.0,23.929075192658704
2018-08-26 01:00:00,28.555586949871376,0.0,55.45744235826451,28.548208241936063,28.562228477949304,-3.4221800682574526,-3.4221800682574526,-3.4221800682574526,5.909046723820139,5.909046723820139,5.909046723820139,-9.331226792077592,-9.331226792077592,-9.331226792077592,0.0,0.0,0.0,25.133406881613922
2018-08-26 02:00:00,28.558745992971836,0.0,52.94699885656059,28.551261741407195,28.56550403980121,-2.337913462719808,-2.337913462719808,-2.337913462719808,7.260093575402004,7.260093575402004,7.260093575402004,-9.598007038121812,-9.598007038121812,-9.598007038121812,0.0,0.0,0.0,26.22083253025203
2018-08-26 03:00:00,28.561905036072297,0.0,53.20046037904296,28.55429047342992,28.568671617874692,-5.249428021031391,-5.249428021031391,-5.249428021031391,4.570162938924452,4.570162938924452,4.570162938924452,-9.819590959955844,-9.819590959955844,-9.819590959955844,0.0,0.0,0.0,23.312477015040905
2018-08-26 04:00:00,28.56506407917276,0.0,45.83133757092385,28.557206192872815,28.57194443255433,-13.882926402281454,-13.882926402281454,-13.882926402281454,-3.8889527103006967,-3.8889527103006967,-3.8889527103006967,-9.993973691980756,-9.993973691980756,-9.993973691980756,0.0,0.0,0.0,14.682137676891307
2018-08-26 05:00:00,28.56822312227322,0.0,35.21494509086134,28.56028234303371,28.575209722024873,-24.576681069739468,-24.576681069739468,-24.576681069739468,-14.457155381369416,-14.457155381369416,-14.457155381369416,-10.119525688370052,-10.119525688370052,-10.119525688370052,0.0,0.0,0.0,3.9915420525337524
2018-08-26 06:00:00,28.57138216537368,0.0,28.127473294031486,28.56337562142806,28.57847501149542,-31.027022343279622,-31.027022343279622,-31.027022343279622,-20.832012251585734,-20.832012251585734,-20.832012251585734,-10.195010091693888,-10.195010091693888,-10.195010091693888,0.0,0.0,0.0,0.0
2018-08-26 07:00:00,28.574541208474145,0.0,29.309405895921245,28.56642764377672,28.58171277299444,-30.56625831972982,-30.56625831972982,-30.56625831972982,-20.346662209788125,-20.346662209788125,-20.346662209788125,-10.219596109941696,-10.219596109941696,-10.219596109941696,0.0,0.0,0.0,0.0
2018-08-26 08:00:00,28.577700251574605,0.0,31.270571247636365,28.5694682375261,28.5850280754534,-27.22173301368083,-27.22173301368083,-27.22173301368083,-17.028864767395948,-17.028864767395948,-17.028864767395948,-10.19286824628488,-10.19286824628488,-10.19286824628488,0.0,0.0,0.0,1.3559672378937755
2018-08-26 09:00:00,28.580859294675065,0.0,31.278057382431573,28.57248248474522,28.58831391794114,-27.65013693901991,-27.65013693901991,-27.65013693901991,-17.53530566605566,-17.53530566605566,-17.53530566605566,-10.114831272964247,-10.114831272964247,-10.114831272964247,0.0,0.0,0.0,0.9307223556551563
2018-08-26 10:00:00,28.58401833777553,0.0,24.06503888040702,28.57545034550171,28.59158273680393,-33.448624177149675,-33.448624177149675,-33.448624177149675,-23.462713287709107,-23.462713287709107,-23.462713287709107,-9.985910889440566,-9.985910889440566,-9.985910889440566,0.0,0.0,0.0,0.0
2018-08-26 11:00:00,28.587177380875982,0.0,22.24384711151096,28.578443366740682,28.594931513196123,-37.740517053444314,-37.740517053444314,-37.740517053444314,-27.933566999344453,-27.933566999344453,-27.933566999344453,-9.806950054099865,-9.806950054099865,-9.806950054099865,0.0,0.0,0.0,0.0
2018-08-26 12:00:00,28.59033642397645,0.0,27.396643529428665,28.581436387979668,28.59814237255841,-30.425600163519597,-30.425600163519597,-30.425600163519597,-20.846399135495783,-20.846399135495783,-20.846399135495783,-9.579201028023816,-9.579201028023816,-9.579201028023816,0.0,0.0,0.0,0.0
2018-08-26 13:00:00,28.59349546707691,0.0,52.20600469753567,28.584432673085104,28.601370457101737,-8.056269651742856,-8.056269651742856,-8.056269651742856,1.2480435671584778,1.2480435671584778,1.2480435671584778,-9.304313218901333,-9.304313218901333,-9.304313218901333,0.0,0.0,0.0,20.537225815334054
2018-08-26 14:00:00,28.596654510177366,21.06208311359514,78.63936083668341,28.587436636974072,28.60462469688609,20.845877309469945,20.845877309469945,20.845877309469945,29.83019426966323,29.83019426966323,29.83019426966323,-8.984316960193285,-8.984316960193285,-8.984316960193285,0.0,0.0,0.0,49.442531819647314
2018-08-26 15:00:00,28.599813553277833,39.034110936089114,96.06097345049814,28.590440600863058,28.60791110892393,40.70778028358894,40.70778028358894,40.70778028358894,49.32938369107256,49.32938369107256,49.32938369107256,-8.621603407483622,-8.621603407483622,-8.621603407483622,0.0,0.0,0.0,69.30759383686677
2018-08-26 16:00:00,28.602972596378294,39.493574743349576,99.62443161781759,28.593471928584076,28.61119752096177,40.50519002840637,40.50519002840637,40.50519002840637,48.724090807064414,48.724090807064414,48.724090807064414,-8.218900778658043,-8.218900778658043,-8.218900778658043,0.0,0.0,0.0,69.10816262478465
2018-08-26 17:00:00,28.60613163947875,20.932249211758165,81.75219394556882,28.596630935207163,28.614483932999608,22.189397470007666,22.189397470007666,22.189397470007666,29.96864467433581,29.96864467433581,29.96864467433581,-7.779247204328138,-7.779247204328138,-7.779247204328138,0.0,0.0,0.0,50.79552910948642
2018-08-26 18:00:00,28.609290682579218,0.0,57.08455404384032,28.59981902021666,28.617763775844885,-1.2567726898018652,-1.2567726898018652,-1.2567726898018652,6.049187805165368,6.049187805165368,6.049187805165368,-7.305960494967238,-7.305960494967238,-7.305960494967238,0.0,0.0,0.0,27.35251799277735
2018-08-26 19:00:00,28.612449725679678,0.0,42.07556157644624,28.602827870879718,28.621037337864315,-16.14070794331233,-16.14070794331233,-16.14070794331233,-9.338102778278513,-9.338102778278513,-9.338102778278513,-6.802605165033815,-6.802605165033815,-6.802605165033815,0.0,0.0,0.0,12.47174178236735
2018-08-26 20:00:00,28.615608768780135,0.0,42.347406901132025,28.605751114993847,28.6242869476784,-17.631087812881532,-17.631087812881532,-17.631087812881532,-11.3581307284385,-11.3581307284385,-11.3581307284385,-6.272957084443033,-6.272957084443033,-6.272957084443033,0.0,0.0,0.0,10.984520955898603
2018-08-26 21:00:00,28.618767811880602,0.0,48.184717736403734,28.60879343915404,28.62753284279007,-10.85424007027077,-10.85424007027077,-10.85424007027077,-5.133273915602257,-5.133273915602257,-5.133273915602257,-5.720966154668514,-5.720966154668514,-5.720966154668514,0.0,0.0,0.0,17.764527741609832
2018-08-26 22:00:00,28.621926854981055,0.0,55.34396921126355,28.611806386241526,28.630774518799804,-3.995467539841065,-3.995467539841065,-3.995467539841065,1.1552498879854092,1.1552498879854092,1.1552498879854092,-5.150717427826475,-5.150717427826475,-5.150717427826475,0.0,0.0,0.0,24.62645931513999
2018-08-26 23:00:00,28.62508589808152,0.0,54.228313374384584,28.614865746583554,28.63388600379967,-0.8476057461820219,-0.8476057461820219,-0.8476057461820219,3.718785357292491,3.718785357292491,3.718785357292491,-4.566391103474513,-4.566391103474513,-4.566391103474513,0.0,0.0,0.0,27.777480151899496
2018-08-27 00:00:00,28.62824494118198,0.29687368924622526,59.963161767610494,28.617908833024433,28.637033653824705,0.4260346849860214,0.4260346849860214,0.4260346849860214,4.398256533479426,4.398256533479426,4.398256533479426,-3.972221848493405,-3.972221848493405,-3.972221848493405,0.0,0.0,0.0,29.054279626168
2018-08-27 01:00:00,28.63140398428244,1.0249425145450906,61.28601585896181,28.620972978424952,28.640370121737114,2.536588830764095,2.536588830764095,2.536588830764095,5.909046723743023,5.909046723743023,5.909046723743023,-3.3724578929789284,-3.3724578929789284,-3.3724578929789284,0.0,0.0,0.0,31.167992815046535
2018-08-27 02:00:00,28.634563027382903,4.028660684212006,63.45008718183582,28.62403996811565,28.64365463735904,4.4887732219188115,4.4887732219188115,4.4887732219188115,7.26009357522667,7.26009357522667,7.26009357522667,-2.7713203533078588,-2.7713203533078588,-2.7713203533078588,0.0,0.0,0.0,33.123336249301715
2018-08-27 03:00:00,28.637722070483363,0.2813198432080996,62.42655060322486,28.62708688091904,28.646880529079006,2.3971997079867395,2.3971997079867395,2.3971997079867395,4.570162939097474,4.570162939097474,4.570162939097474,-2.172963231110733,-2.172963231110733,-2.172963231110733,0.0,0.0,0.0,31.034921778470103
2018-08-27 04:00:00,28.640881113583823,0.0,52.72876183414794,28.630145626795144,28.650108280674836,-5.470387235556221,-5.470387235556221,-5.470387235556221,-3.888952710424455,-3.888952710424455,-3.888952710424455,-1.5814345251317656,-1.5814345251317656,-1.5814345251317656,0.0,0.0,0.0,23.170493878027603
2018-08-27 05:00:00,28.64404015668429,0.0,44.140931519186566,28.633204372671244,28.653376562967452,-15.457794259659185,-15.457794259659185,-15.457794259659185,-14.457155381365546,-14.457155381365546,-14.457155381365546,-1.0006388782936375,-1.0006388782936375,-1.0006388782936375,0.0,0.0,0.0,13.186245897025106
2018-08-27 06:00:00,28.647199199784747,0.0,35.0621935168851,28.636263118547348,28.656641816431332,-21.26631441364961,-21.26631441364961,-21.26631441364961,-20.83201225145692,-20.83201225145692,-20.83201225145692,-0.4343021621926878,-0.4343021621926878,-0.4343021621926878,0.0,0.0,0.0,7.380884786135137
2018-08-27 07:00:00,28.650358242885208,0.0,40.680513226921995,28.639326217144507,28.65990706989522,-20.232600586551406,-20.232600586551406,-20.232600586551406,-20.346662209649242,-20.346662209649242,-20.346662209649242,0.11406162309783253,0.11406162309783253,0.11406162309783253,0.0,0.0,0.0,8.417757656333801
2018-08-27 08:00:00,28.653517285985675,0.0,42.890964831469205,28.64240374535197,28.66317232335911,-16.387683980441583,-16.387683980441583,-16.387683980441583,-17.028864767209843,-17.028864767209843,-17.028864767209843,0.6411807867682624,0.6411807867682624,0.6411807867682624,0.0,0.0,0.0,12.265833305544092
2018-08-27 09:00:00,28.65667632908613,0.0,40.0726465854919,28.645481273559433,28.66643757682299,-16.39125225901864,-16.39125225901864,-16.39125225901864,-17.53530566627478,-17.53530566627478,-17.53530566627478,1.144053407256138,1.144053407256138,1.144053407256138,0.0,0.0,0.0,12.265424070067493
2018-08-27 10:00:00,28.659835372186592,0.0,36.385898065623806,28.648558801766892,28.669713651949763,-21.842741751330212,-21.842741751330212,-21.842741751330212,-23.46271328729759,-23.46271328729759,-23.46271328729759,1.61997153596737,1.61997153596737,1.61997153596737,0.0,0.0,0.0,6.8170936208563795
2018-08-27 11:00:00,28.662994415287052,0.0,34.37283461442508,28.651636329974348,28.672968083750757,-25.86702509176807,-25.86702509176807,-25.86702509176807,-27.933566999435754,-27.933566999435754,-27.933566999435754,2.0665419076676885,2.0665419076676885,2.0665419076676885,0.0,0.0,0.0,2.7959693235189818
2018-08-27 12:00:00,28.666153458387512,0.0,38.985848484403576,28.654679655928874,28.67622191648125,-18.364696173546207,-18.364696173546207,-18.364696173546207,-20.846399135200304,-20.846399135200304,-20.846399135200304,2.4817029616541006,2.4817029616541006,2.4817029616541006,0.0,0.0,0.0,10.301457284841305
2018-08-27 13:00:00,28.669312501487976,0.533343627161072,62.336786162104644,28.65769656631536,28.679446522450537,4.1117815901448465,4.1117815901448465,4.1117815901448465,1.2480435677716002,1.2480435677716002,1.2480435677716002,2.8637380223732456,2.8637380223732456,2.8637380223732456,0.0,0.0,0.0,32.78109409163282
2018-08-27 14:00:00,28.672471544588436,30.853411430879298,91.18595036393579,28.66071581467895,28.68267112841982,33.041478806470785,33.041478806470785,33.041478806470785,29.83019427027616,29.83019427027616,29.83019427027616,3.211284536194625,3.211284536194625,3.211284536194625,0.0,0.0,0.0,61.713950351059225
2018-08-27 15:00:00,28.675630587688897,51.17575713269657,111.55508534525676,28.66376782524161,28.685895734389103,52.85272299733867,52.85272299733867,52.85272299733867,49.32938369097533,49.32938369097533,49.32938369097533,3.5233393063633516,3.5233393063633516,3.5233393063633516,0.0,0.0,0.0,81.52835358502756
